,input,A,B,B2
2131,그는 괴롭힘을 당했다,그는 친구들과 함께 괴롭힘을 당한 후에 학교 관리자에게 이를 보고하여 문제를 해결하였다,학교에서 발생한 일이다,"그는 상처를 치유하기 위해 치료를 받았고, 자신을 지키기 위해 법적 조치를 취했다"
2132,그는 동굴을 발견했다,그 후 그는 동굴을 탐험하기 시작했다,탐험,그는 안으로 들어가서 탐험을 시작했다
2133,그는 체중이 약간 줄었다,그는 운동과 식이요법을 통해 체중이 약간 줄었다,운동,그는 운동을 더 열심히 하고 식사를 조절하여 더 많이 체중을 줄였다
2134,그는 자전거 타는 법을 배웠다,그 후 그는 매일 자전거를 타며 연습했다,그는 연습하기를 시작하다,그는 친구들과 함께 자전거 여행을 다녀왔다
2135,그는 그녀의 입에 신음 소리를 내었다,이후 그녀는 놀라며 물러났다,사랑을 하다,"그녀는 그를 껴안았고, 두 사람은 서로를 감싸며 안아주었다"
2136,그는 부업을 하고 있었다,부업을 하다가 성공하여 본업으로 전환하였다,저녁 식사를 마치고,는 자신의 재정 상황이 개선되어 훨씬 더 안정적인 삶을 살 수 있게 되었다
2137,그는 내일 영어 시험이 있었다,그는 밤새 공부해서 시험을 잘 보았다,시험을 보다,친구들과 스터디를 했다
2138,그는 친구에게 전화를 겄다,친구는 전화를 받지 않았다,식사,그는 친구와의 약속 장소와 시간을 정했다
2139,그는 고양이에게 우유를 줬다,고양이는 우유를 마셨지만 소화가 잘 안되어서 설사를 했다,먹다,고양이는 우유를 마셨다
2140,그는 항상 술을 마셨다,그는 술을 마시고 나서 음주운전 사고를 일으켰다,취하다,는 술에 취해 맨날 문제를 일으켰다
2141,그는 새 상사가 생겼다,그는 새로운 업무 책임을 맡게 되었다,전직을 하다,그는 일의 방향이 바뀌었고 새로운 도전에 대한 기회를 얻었다
2142,그는 새 휴대폰을 원했다,새 휴대폰을 얻었다,구매하다,그의 친구가 그에게 새로운 모델을 추천해 주었다
2143,그는 새 드레스를 원했다,하지만 그의 예산이 부족해서 새 드레스를 사지 못했다,파티,그녀는 쇼핑센터로 향했다
2144,그는 체력이 회복되었다,그 후에 그는 다시 일상 생활을 재개했다,운동,그는 다시 훈련을 시작했다
2145,그의 학기가 시작되었다,그는 학교에 다시 등교하고 수업을 듣기 시작했다,여름방학,그는 새로운 친구들을 사귀고 다양한 수업을 듣게 되었다
2146,그는 상상의 여지를 남겨두지 않았다,그는 명확한 증거를 제시하여 사건을 해결했다,일어나다,현실과 상상이 어우러진 새로운 세계를 창조해냈다
2147,그는 야옹 소리를 들었다,그는 주변을 둘러보며 고양이를 찾았지만 아무것도 보이지 않았다,밤늦게,고양이가 발소리를 내며 다가왔다
2148,그는 스웨터를 구입했다,그 후에는 스웨터를 입었다,쇼핑하다,는 새로운 바지도 산다
2149,그는 자신도 모르게 곤경에 빠졌다,그 후에는 친구들이 그를 도와주기 위해 모여서 함께 해결책을 찾았다,사건,"모든 것이 더욱 어려워졌고, 해결책을 찾기가 힘들어졌다"
2150,그는 기프트 카드를 구매했다,그는 기프트 카드를 구매한 후 온라인 쇼핑을 시작했다,지불하다,그는 온라인 쇼핑을 즐겼다
2151,그는 많이 다쳤다,그 후 병원으로 실려갔다,운동,병원으로 신속히 이송되어 치료를 받았다
2152,그는 낯빛이 녹색으로 변했다,그는 몹시 놀랐다,화가 났던,그는 얼굴을 찡그리며 소리를 질렀다
2153,그는 탐탁지 않아하는 그녀를 설득했다,"결국, 그녀는 동의했다",설득하다,"그녀는 마침내 동의했고, 둘은 함께 식사를 하러 나갔다"
2154,그는 프로필을 만들었다,그 후에 그는 온라인 커뮤니티에 가입했다,인터뷰하다,소셜 미디어에 계정을 만들고 친구들과 연결했다
2155,그는 나중에 그녀와 합류했다,그녀와 함께 일했다,그녀와 합류하다,"그들은 함께 식사를 하러 갔고, 그녀의 이야기를 듣고 있는 동안 그는 그녀에게 마음을 빼앗겼다"
2156,그는 체스를 두는 법을 배웠다,체스 대회에서 우승했다,연습,체스 대회에 참가하여 많은 상을 받았다
2157,그는 머리를 새로 잘라야 했다,머리를 잘랐다,미용실을 방문,그는 거울을 보고 자신의 새로운 머리 모습을 감상했다
2158,그는 잠드는 데 어려움을 겪었다,그는 다음날 피곤하게 일어났다,스트레스를 받다,그는 수면 제약을 시도했지만 효과가 없었다
2159,그는 드레스를 갈아입었다,그는 파티에 참석하기 위해 드레스를 갈아입었다,파티,는 미용실에 갔다
2160,그는 그녀의 뒤에서 왔다,그녀는 놀라서 돌아봤다,그녀를 기다리다,그녀의 어깨를 가볍게 톡톡 두드렸다
2161,그는 도와달라고 비명을 질렀다,주변 사람들이 도와주러 달려갔다,도와주다,주변 사람들이 도와주러 달려왔다
2162,그는 트럭 뒤에서 떨어졌다,그는 다친 채로 병원으로 옮겨졌다,충격을 받은,그는 심각한 부상을 입었고 긴 치료 과정을 거쳤다
2163,그는 꿈에 그리던 직장에 취직했다,그는 새로운 직장에서 성공을 거두었다,노력하다,그는 열심히 일하여 자신의 능력을 발휘하고 승진하여 더 큰 책임을 맡게 되었다
2164,그는 주차장에서 쓰레기를 발견했다,그는 주차장을 청소했다,주차장을 청소하다,주변을 둘러보았지만 아무도 보이지 않았다
2165,그는 샌드위치를 만들고 싶어 했다,하지만 냉장고에는 빵과 햄밖에 없었다,급하게 점심을 먹어야 했기 때문에,빵을 한 조각씩 꺼내어 치즈와 햄을 올려서 샌드위치를 완성했다
2166,그는 스스로를 칭찬했다,그는 주변 사람들로부터 칭찬을 받았다,성취감을 느끼다,자신의 노력과 역량을 더욱 믿게 되었다
2167,그는 몸을 말렸다,그 후에는 그가 옷을 입었다,수영,옷을 입고 밖으로 나갔다
2168,그는 고양이를 입양했다,이후 그는 매일 고양이를 돌보고 새로운 가족 구성원으로서 즐거운 시간을 보냈다,결혼,그는 고양이와 함께 많은 시간을 보내며 서로를 이해하고 친해지기 시작했다
2169,그는 그룹에 컴퓨터를 할당했다,팀원들은 각자의 업무를 수행하기 위해 컴퓨터를 사용할 수 있었다,결정하다,각자의 업무를 시작했다
2170,그는 개 짖는 소리를 들었다,그는 주변을 둘러보며 안전한지 확인했다,잠에서 깨어나다,조용히 집으로 돌아왔다
2171,그는 기분이 나아지고 있었다,그 후에는 그의 기분이 더 나빠졌다,운동하다,그는 자신의 실수를 바로잡고 다시 시작할 수 있을 것이라고 믿었다
2172,그는 옛날 것을 판매했다,그는 많은 돈을 벌었다,파산,그는 새로운 제품을 개발하기 시작했다
2173,그는 모퉁이를 돌아 나왔다,그는 예상치 못한 친구를 만났다,사고,그는 예상치 못한 장면을 마주했다
2174,그는 가족을 초대했다,가족들은 그의 초대에 응하여 함께 식사를 하였다,파티를 열었다,친구들을 불렀다
2175,그는 낯익은 얼굴였다,낯익은 얼굴을 보고 그의 과거를 회상하였다,술을 마신,그는 내가 예전에 만났던 그 사람
2176,그는 첫 번째 게임에서 패배했다,두 번째 게임에서 이겼다,연습을 많이 하다,두 번째 게임에서 승리했다
2177,그는 케이크를 가져왔다,파티에 모두가 기뻐했다,먹다,파티에 도착했다
2178,그는 멋진 여행을 보내었다,여행 후에는 그는 새로운 문화를 경험하고 많은 추억을 만들었다,돌아오다,그는 새로운 문화를 경험하고 맛있는 음식을 많이 먹었다
2179,그는 나쁜 소식이 있었다,그 후에는 그의 기분이 나빠졌다,저녁 식사를 먹은,그는 심장이 무너지는 듯한 느낌을 받았다
2180,그는 부주의하고 통제불능였다,그 결과로 사고를 당했다,사고,그는 큰 문제를 일으켰고 상황은 더 악화되었다
2181,그는 접근 금지 명령을 받았다,그는 법정에서 출두하고 재판을 받아야 했다,사건,그 장소에 들어가지 않기로 결정했다
2182,그는 수영하는 법을 배웠다,나중에 그는 해변에서 친구들과 함께 수영을 즐겼다,그는 물에 빠져서 수색되다,수영 대회에 참가하여 1등을 차지했다
2183,그는 즐거운 여행을 보내었다,"여행 후에는 그가 많은 사진을 찍었고, 새로운 친구들을 만나며 즐거운 추억을 만들었다",휴가를 가다,그는 휴가를 끝내고 집으로 돌아왔다
2184,그는 그림 그리는 법을 배웠다,응답없음,미술 수업을 받은,그는 자신만의 작품을 만들기 시작했다
2185,그는 카약을 타러 갔다,그는 강에서 카약을 타다가 물에 빠져 익사했다,해변에서 수영하다,강을 따라 패들을 이용하여 카약을 타고 내려왔다
2186,그는 새 셔츠를 구입했다,그는 새 셔츠를 입고 자신을 더 자신있게 느꼈다,쇼핑,그는 새 셔츠를 입고 친구들과 만나기로 했다
2187,그는 기분이 훨씬 좋아지기 시작했다,그 후에는 그의 일상 생활이 더욱 즐거워졌다,운동,그의 자신감이 쑥쑥 솟아나기 시작했다
2188,그는 샤워를 했다,그 후에 그는 깨끗하고 상쾌해졌다,샤워하기 전에,그는 옷을 갈아입고 아침 식사를 했다
2189,그는 그녀에게 무언가를 줬다,그녀는 감동하여 그에게 감사의 표시를 보냈다,주다,"그녀는 감사한 표정으로 그를 보았고, 그것을 받아들였다"
2190,그가 대학에 입학한 첫날였다,그가 새로운 친구들을 사귀고 캠퍼스를 둘러보며 새로운 환경에 적응했다,신나는,그가 새로운 친구들을 만나고 캠퍼스를 둘러보며 강의실을 찾았다
2191,그는 대화를 시작했다,상대방과의 대화가 계속되었다,먼저 인사하다,우리는 서로의 삶에 대해 이야기하고 서로를 더 잘 알게 되었다
2192,그는 비행기를 놓쳤다,비행기를 놓친 후 그는 다음 편의 비행기를 예약했다,출발,그는 다음편 비행기를 타기 위해 항공권을 변경하기 위해 공항 직원에게 문의했다
2193,그는 나중에 자세히 설명했다,그 사건에 대해 나중에 자세히 설명했다,이는 일어난 일을 설명하기 전에 발생했다,나는 그의 이야기를 귀기울여 듣고 있었다
2194,그는 학교 정학을 당했다,그 후 학교에서 제명되었다,과도한 파티,그는 학교에서 내쫓겼다
2195,그는 채널을 변경했다,그는 다른 프로그램을 시청했다,리모컨을 만지다,TV 가격이 상승했다
2196,그는 지갑을 찾았다,지갑을 찾은 후에는 안심하고 집으로 돌아갔다,잠시 전에,안에 있는 돈과 카드를 확인했다
2197,그는 다른 사람을 도왔다,그 사람은 그의 도움에 감사하며 그에게 감사의 인사를 했다,도움,다른 사람들도 그의 도움을 받았다
2198,그는 견인차를 불러야 했다,차량이 고장나서 견인차를 불러야 했다,사고,무거운 가구를 옮기기 위해 친구들을 도와달라고 부탁했다
2199,그는 휴대폰을 구입했다,그 후 그는 새로운 휴대폰으로 연락을 주고받았다,구입하다,그의 생활은 훨씬 더 편리해졌다
2200,그는 콘서트를 보러 갔다,콘서트에서 즐거운 시간을 보냈다,콘서트가 끝나고,친구들과 함께 식사를 하러 갔다
2201,그는 다른 이들을 실망시키고 화나게 했다,다른 이들은 그에게 실망하고 화를 냈다,결정을,그는 자신의 행동에 대해 후회하고 사과했다
2202,그는 타는 냄새를 맡았다,그는 불을 끄고 창문을 열었다,저녁 식사,그는 자신의 차량으로 돌아왔다
2203,그는 학교 가는 차를 놓쳤다,따라서 그는 버스를 타고 학교에 갔다,출발,버스를 타고 학교에 도착했다
2204,그는 누군가 문을 두드리는 소리가 들렸다,그는 문을 열고 누군가가 방에 들어와 있었다,식사,문을 열고 들어오는 사람을 보았다
2205,그는 학교에 가고 싶어했다,하지만 그의 차가 고장나서 학교에 늦게 도착했다,공부하다,친구들과 만나서 즐거운 시간을 보내고 싶었다
2206,그는 아기가 생겼다,그 후에는 그의 삶이 완전히 변화했다,결혼,결혼식을 열었다
2207,그는 바닥을 쓸어내렸다,그 후에는 방이 깨끗해졌다,청소하다,물을 가져와 바닥을 닦았다
2208,그는 집에 갈 준비가 되었다,집에 돌아가서 휴식을 취했다,식사,친구들과 만나기로 했다
2209,그는 제 가방을 챙겼다,나갔다,운동,집으로 돌아왔다
