,input,A,B,B2,B3
2051,그는 견인차를 불렀다,도움을 구하고 싶어했다,그는 견인차를 불렀다. 따라서 주변사람들은 그의 차가 고장났다는 것을 느꼈다,그는 견인차를 불렀다. 따라서 주변사람들이 느꼈던 것은 그의 도움에 감사하는 것이다,"주변 사람들은 걱정스러운 것을 느꼈는데, 왜냐하면 그가 견인차를 불렀기 때문이다"
2052,그는 시리얼을 먹었다,부끄러워했다,그는 시리얼을 먹었다. 따라서 주변사람들은 당황하는 것을 느꼈다,그는 시리얼을 먹었다. 따라서 주변사람들이 느꼈던 것은 그가 간단한 식사를 즐기는 것이다,"주변 사람들은 그가 배고픈 것을 느꼈는데, 왜냐하면 그가 시리얼을 먹었기 때문이다"
2053,그는 울음을 그쳤다,안심했다,그는 울음을 그쳤다. 따라서 주변사람들은 안도하는 것을 느꼈다,그는 울음을 그쳤다. 따라서 주변사람들이 느꼈던 것은 안도하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 울음을 그쳤기 때문이다"
2054,그는 길고양이 한 마리를 발견했다,놀라워했다,그는 길고양이 한 마리를 발견했다. 따라서 주변사람들은 그가 친절한 것을 느꼈다,그는 길고양이 한 마리를 발견했다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 길고양이 한 마리를 발견했기 때문이다"
2055,그는 방망이를 휘둘렀다,주변 사람들은 놀랐다,그는 방망이를 휘둘렀다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 방망이를 휘둘렀다. 따라서 주변사람들이 느꼈던 것은 두려워하는 것이다,"주변 사람들은 두려워하는 것을 느꼈는데, 왜냐하면 그가 방망이를 휘둘렀기 때문이다"
2056,그는 학교에 가야 했다,부담스러워했다,그는 학교에 가야 했다. 따라서 주변사람들은 그가 공부에 열심히 하는 것을 느꼈다,그는 학교에 가야 했다. 따라서 주변사람들이 느꼈던 것은 그의 교육을 중요시하는 것이다,"주변 사람들은 아쉬워하는 것을 느꼈는데, 왜냐하면 그가 학교에 가야 했기 때문이다"
2057,그는 남자 친구를 초대했다,기쁘게 여겼다,그는 남자 친구를 초대했다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 남자 친구를 초대했다. 따라서 주변사람들이 느꼈던 것은 궁금해하는 것이다,"주변 사람들은 놀라워하는 것을 느꼈는데, 왜냐하면 그가 남자 친구를 초대했기 때문이다"
2058,그는 자외선 차단제를 발랐다,안심했다,그는 자외선 차단제를 발랐다. 따라서 주변사람들은 그가 피부 건강을 생각하는 것을 느꼈다,그는 자외선 차단제를 발랐다. 따라서 주변사람들이 느꼈던 것은 그가 피부 건강에 신경을 쓰는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 자외선 차단제를 발랐기 때문이다"
2059,그는 자위했다,부끄러워했다,그는 자위했다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 자위했다. 따라서 주변사람들이 느꼈던 것은 당혹스러운 것이다,"주변 사람들은 당혹스러운 것을 느꼈는데, 왜냐하면 그가 자위했기 때문이다"
2060,그는 새 문신을 새겼다,호기심을 느꼈다,그는 새 문신을 새겼다. 따라서 주변사람들은 궁금해하는 것을 느꼈다,그는 새 문신을 새겼다. 따라서 주변사람들이 느꼈던 것은 궁금해하는 것이다,"주변 사람들은 놀라워하는 것을 느꼈는데, 왜냐하면 그가 새 문신을 새겼기 때문이다"
2061,그는 대신 낮잠을 자고 있었다,놀라워했다,그는 대신 낮잠을 자고 있었다. 따라서 주변사람들은 당황하는 것을 느꼈다,그는 대신 낮잠을 자고 있었다. 따라서 주변사람들이 느꼈던 것은 그가 피곤한 것이다,"주변 사람들은 놀라운 것을 느꼈는데, 왜냐하면 그가 대신 낮잠을 자고 있었기 때문이다"
2062,그는 그것을 그녀의 엄마에게 줬다,그녀의 엄마는 감동했다,그는 그것을 그녀의 엄마에게 줬다. 따라서 주변사람들은 친절한 것을 느꼈다,그는 그것을 그녀의 엄마에게 줬다. 따라서 주변사람들이 느꼈던 것은 친절한 것이다,"주변 사람들은 감동하는 것을 느꼈는데, 왜냐하면 그가 그것을 그녀의 엄마에게 줬기 때문이다"
2063,그는 드디어 돌아왔다,기쁘게 여겼다,그는 드디어 돌아왔다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 드디어 돌아왔다. 따라서 주변사람들이 느꼈던 것은 안심스러워하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 드디어 돌아왔기 때문이다"
2064,그는 집을 떠나 이사를 갔다,가슴 아파했다,그는 집을 떠나 이사를 갔다. 따라서 주변사람들은 그를 보내는 것을 느꼈다,그는 집을 떠나 이사를 갔다. 따라서 주변사람들이 느꼈던 것은 그가 새로운 시작을 하는 것이다,"주변 사람들은 안타까운 것을 느꼈는데, 왜냐하면 그가 집을 떠나 이사를 갔기 때문이다"
2065,그는 그녀를 실격처리했다,안타까워했다,그는 그녀를 실격처리했다. 따라서 주변사람들은 안타까운 것을 느꼈다,그는 그녀를 실격처리했다. 따라서 주변사람들이 느꼈던 것은 안타까운 것이다,"주변 사람들은 안타까운 것을 느꼈는데, 왜냐하면 그가 그녀를 실격처리했기 때문이다"
2066,그는 자고 싶어 했다,피곤해했다,그는 자고 싶어 했다. 따라서 주변사람들은 그가 지쳐 있는 것을 느꼈다,그는 자고 싶어 했다. 따라서 주변사람들이 느꼈던 것은 그가 피곤해하는 것이다,"주변 사람들은 피곤한 것을 느꼈는데, 왜냐하면 그가 자고 싶어 했기 때문이다"
2067,그는 머리를 잘랐다,신선함을 느꼈다,그는 머리를 잘랐다. 따라서 주변사람들은 놀라는 것을 느꼈다,그가 신선한 변화를 원하는 것이다,"주변 사람들은 놀라운 것을 느꼈는데, 왜냐하면 그가 머리를 잘랐기 때문이다"
2068,그는 그 사람에게 말했다,당황했다,그는 그 사람에게 말했다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 그 사람에게 말했다. 따라서 주변사람들이 느꼈던 것은 당황하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 그 사람에게 말했기 때문이다"
2069,그는 동영상을 업로드했다,주목받기를 기대했다,그는 동영상을 업로드했다. 따라서 주변사람들은 궁금해하는 것을 느꼈다,그는 동영상을 업로드했다. 따라서 주변사람들이 느꼈던 것은 궁금해하는 것이다,"주변 사람들은 감탄하는 것을 느꼈는데, 왜냐하면 그가 동영상을 업로드했기 때문이다"
2070,그는 드디어 돈을 모았다,기뻐했다,그는 드디어 돈을 모았다. 따라서 주변사람들은 기뻐하는 것을 느꼈다,그는 드디어 돈을 모았다. 따라서 주변사람들이 느꼈던 것은 안도하는 것이다,"주변 사람들은 기뻐하는 것을 느꼈는데, 왜냐하면 그가 드디어 돈을 모았기 때문이다"
2071,그는 어젯밤에 잠을 잤다,휴식을 취했다,그는 어젯밤에 잠을 잤다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 어젯밤에 잠을 잤다. 따라서 주변사람들이 느꼈던 것은 그가 피곤해하는 것이다,"주변 사람들은 피곤한 것을 느꼈는데, 왜냐하면 그가 어젯밤에 잠을 잤기 때문이다"
2072,그는 문제를 해결했다,만족했다,그는 문제를 해결했다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 문제를 해결했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 문제를 해결했기 때문이다"
2073,그는 음료수를 엎질렀다,주변 사람들은 당황스러웠다,그는 음료수를 엎질렀다. 따라서 주변사람들은 당황하는 것을 느꼈다,그는 음료수를 엎질렀다. 따라서 주변사람들이 느꼈던 것은 당황하는 것이다,"주변 사람들은 당황스러운 것을 느꼈는데, 왜냐하면 그가 음료수를 엎질렀기 때문이다"
2074,그는 총알을 맞았다,주변 사람들은 충격을 받았다,그는 총알을 맞았다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 총알을 맞았다. 따라서 주변사람들이 느꼈던 것은 놀라움과 두려움이었다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 총알을 맞았기 때문이다"
2075,그는 소 잃고 외양간을 고쳤다,당황했다,그는 소 잃고 외양간을 고쳤다. 따라서 주변사람들은 어이없는 것을 느꼈다,그는 소 잃고 외양간을 고쳤다. 따라서 주변사람들이 느꼈던 것은 당황스러워하는 것이다,"주변 사람들은 답답한 것을 느꼈는데, 왜냐하면 그가 소 잃고 외양간을 고쳤기 때문이다"
2076,그는 학교를 마치고 집으로 돌아갔다,안도했다,그는 학교를 마치고 집으로 돌아갔다. 따라서 주변사람들은 안전한 것을 느꼈다,그는 학교를 마치고 집으로 돌아갔다. 따라서 주변 사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 학교를 마치고 집으로 돌아갔기 때문이다"
2077,그는 예약을 했다,기대했다,그는 예약을 했다. 따라서 주변사람들은 기쁜 것을 느꼈다,그는 예약을 했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 예약을 했기 때문이다"
2078,그는 친구들과 함께 놀았다,즐거워했다,그는 친구들과 함께 놀았다. 따라서 주변사람들은 즐거워하는 것을 느꼈다,그는 친구들과 함께 놀았다. 따라서 주변사람들이 느꼈던 것은 즐거워하는 것이다,"주변 사람들은 즐거워하는 것을 느꼈는데, 왜냐하면 그가 친구들과 함께 놀았기 때문이다"
2079,그는 암 진단을 받았다,주변 사람들은 충격을 받았다,그는 암 진단을 받았다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 암 진단을 받았다. 따라서 주변사람들이 느꼈던 것은 충격과 불안한 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 암 진단을 받았기 때문이다"
2080,그는 직불 카드를 사용했다,편안했다,그는 직불 카드를 사용했다. 따라서 주변사람들은 경제적인 것을 느꼈다,그는 직불 카드를 사용했다. 따라서 주변사람들이 느꼈던 것은 그가 현명하게 돈을 다루는 것이다,"주변 사람들은 당황한 것을 느꼈는데, 왜냐하면 그가 직불 카드를 사용했기 때문이다"
2081,그는 아이처럼 느껴졌다,사랑스러웠다,그는 아이처럼 느껴졌다. 따라서 주변사람들은 그를 보호하고 싶은 것을 느꼈다,그는 아이처럼 느껴졌다. 따라서 주변 사람들이 느꼈던 것은 다정한 것이다,"주변 사람들은 귀여운 것을 느꼈는데, 왜냐하면 그가 아이처럼 느껴졌기 때문이다"
2082,그는 잘 맞았다,즐거워했다,그는 잘 맞았다. 따라서 주변사람들은 기뻐하는 것을 느꼈다,그는 잘 맞았다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 즐거워하는 것을 느꼈는데, 왜냐하면 그가 잘 맞았기 때문이다"
2083,그는 마침내 왔다,기쁘게 반겼다,그는 마침내 왔다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 마침내 왔다. 따라서 주변사람들이 느꼈던 것은 안도하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 마침내 왔기 때문이다"
2084,그는 중얼거렸다,주변 사람들은 궁금해했다,그는 중얼거렸다. 따라서 주변사람들은 궁금해하는 것을 느꼈다,그는 중얼거렸다. 따라서 주변사람들이 느꼈던 것은 귀찮아하는 것이다,"주변 사람들은 불평하는 것을 느꼈는데, 왜냐하면 그가 중얼거렸기 때문이다"
2085,그는 가족을 방문했다,그는 행복해했다,그는 가족을 방문했다. 따라서 주변 사람들은 기쁜 것을 느꼈다,그는 가족을 방문했다. 따라서 주변사람들이 느꼈던 것은 기뻐하는 것이다,"주변 사람들은 기쁜 것을 느꼈는데, 왜냐하면 그가 가족을 방문했기 때문이다"
2086,그는 친구들과 볼링을 치러 갔다,즐거워했다,그는 친구들과 볼링을 치러 갔다. 따라서 주변사람들은 즐거운 것을 느꼈다,그는 친구들과 볼링을 치러 갔다. 따라서 주변사람들이 느꼈던 것은 즐거워하는 것이다,"주변 사람들은 즐거워하는 것을 느꼈는데, 왜냐하면 그가 친구들과 볼링을 치러 갔기 때문이다"
2087,그는 최근에 등록했다,기대했다,그는 최근에 등록했다. 따라서 주변사람들은 그의 새로운 시작을 응원하는 것을 느꼈다,그는 최근에 등록했다. 따라서 주변사람들이 느꼈던 것은 새로운 시작을 하는 것이다,"주변 사람들은 새로운 시작을 느꼈는데, 왜냐하면 그가 최근에 등록했기 때문이다"
2088,그는 운전 면허증을 갱신했다,안심했다,그는 운전 면허증을 갱신했다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 운전 면허증을 갱신했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 운전 면허증을 갱신했기 때문이다"
