,input,A,B,B2,B3
2246,그는 밖에서 노는 것을 좋아했다,즐거웠다,그는 밖에서 노는 것을 좋아했다. 따라서 그는 자유로웠다는 것을 느꼈다,그는 밖에서 노는 것을 좋아했다. 따라서 그가 느꼈던 것은 즐거웠다는 것이다,"그는 즐거웠다는 것을 느꼈는데, 왜냐하면 그가 밖에서 노는 것을 좋아했기 때문이다"
2247,그는 그의 구두닦이 박스를 받았다,감동했다,그는 그의 구두닦이 박스를 받았다. 따라서 그는 감동했다는 것을 느꼈다,그는 그의 구두닦이 박스를 받았다. 따라서 그가 느꼈던 것은 감동 받았다는 것이다,"그는 감동했다는 것을 느꼈는데, 왜냐하면 그가 그의 구두닦이 박스를 받았기 때문이다"
2248,그는 학교를 마치고 집으로 걸어갔다,피곤했다,그는 학교를 마치고 집으로 걸어갔다. 따라서 그는 피곤했다는 것을 느꼈다,그는 학교를 마치고 집으로 걸어갔다. 따라서 그가 느꼈던 것은 피곤했다는 것이다,"그는 피곤했다는 것을 느꼈는데, 왜냐하면 그가 학교를 마치고 집으로 걸어갔기 때문이다"
2249,그는 스스로 목숨을 끊었다,절망했다,그는 스스로 목숨을 끊었다. 따라서 그는 절망했다는 것을 느꼈다,그는 스스로 목숨을 끊었다. 따라서 그가 느꼈던 것은 절망이었다는 것이다,"그는 절망했다는 것을 느꼈는데, 왜냐하면 그가 스스로 목숨을 끊었기 때문이다"
2250,그는 정말 멋져 보였다,자신감이 생겼다,그는 정말 멋져 보였다. 따라서 그는 자신에 대한 자부심을 느꼈다,그는 자신에 대한 자부심을 느꼈다는 것이다,"그는 자신감이 넘쳤다는 것을 느꼈는데, 왜냐하면 그가 정말 멋져 보였기 때문이다"
2251,그는 사탕을 원했다,갈망했다,그는 사탕을 원했다. 따라서 그는 달콤함을 느꼈다,그는 사탕을 원했다. 따라서 그가 느꼈던 것은 간식 시간이 되기를 기다리고 있었다는 것이다,"그는 달콤한 것을 느꼈는데, 왜냐하면 그가 사탕을 원했기 때문이다"
2252,그는 그녀에게 너무 비쌌다,미안했다,그는 그녀에게 너무 비쌌다. 따라서 그는 미안했다는 것을 느꼈다,그는 그녀에게 너무 비쌌다. 따라서 그가 느꼈던 것은 죄책감이었다는 것이다,"그는 미안했다는 것을 느꼈는데, 왜냐하면 그가 그녀에게 너무 비쌌기 때문이다"
2253,그는 바느질하는 법을 배우고 싶어했다,열정적이었다,그는 바느질하는 법을 배우고 싶어했다. 따라서 그는 호기심이 생겼다는 것을 느꼈다,그는 바느질하는 법을 배우고 싶어했다. 따라서 그가 느꼈던 것은 호기심이었다는 것이다,"그는 만족스러웠다는 것을 느꼈는데, 왜냐하면 그가 바느질하는 법을 배우고 싶어했기 때문이다"
2254,그는 할머니에게 물어봤다,궁금했다,그는 할머니에게 물어봤다. 따라서 그는 안심되었다는 것을 느꼈다,그는 할머니에게 물어봤다. 따라서 그가 느꼈던 것은 안내받았다는 것이다,"그는 안심했다는 것을 느꼈는데, 왜냐하면 그가 할머니에게 물어봤기 때문이다"
2255,그는 남자친구와 말다툼을 벌였다,화가 났다,그는 남자친구와 말다툼을 벌였다. 따라서 그는 속상하다는 것을 느꼈다,그는 남자친구와 말다툼을 벌였다. 따라서 그가 느꼈던 것은 화가 났다는 것이다,"그는 화가 났다는 것을 느꼈는데, 왜냐하면 그가 남자친구와 말다툼을 벌였기 때문이다"
2256,그는 지푸라기라도 잡는 심정였다,절망적이었다,그는 지푸라기라도 잡는 심정였다. 따라서 그는 열정적이었다는 것을 느꼈다,그는 지푸라기라도 잡는 심정였다. 따라서 그가 느꼈던 것은 포기하지 않겠다는 결심이었다,"그는 자신이 무엇이든 해낼 수 있다는 것을 느꼈는데, 왜냐하면 그가 지푸라기라도 잡는 심정였기 때문이다"
2257,그는 영화 보러 가고 싶어했다,즐거웠다,그는 영화 보러 가고 싶어했다. 따라서 그는 설레었다는 것을 느꼈다,그는 영화 보러 가고 싶어했다. 따라서 그가 느꼈던 것은 설렜다는 것이다,"그는 흥분했다는 것을 느꼈는데, 왜냐하면 그가 영화 보러 가고 싶어했기 때문이다"
2258,그는 병원으로 급히 이송해야 했다,불안했다,그는 병원으로 급히 이송해야 했다. 따라서 그는 심각한 상황이라는 것을 느꼈다,그는 병원으로 급히 이송해야 했다. 따라서 그가 느꼈던 것은 불안했다는 것이다,"그는 두려웠다는 것을 느꼈는데, 왜냐하면 그가 병원으로 급히 이송해야 했기 때문이다"
2259,그도 자신을 봤다,자신에 대해 자부심을 느꼈다,그도 자신을 봤다. 따라서 그는 자신감이 생겼다는 것을 느꼈다,그도 자신을 봤다. 따라서 그가 느꼈던 것은 자존감이 생겼다는 것이다,"그는 자신에 대한 자부심을 느꼈는데, 왜냐하면 그도 자신을 봤기 때문이다"
2260,그는 곧 시험이 있었다,긴장되었다,그는 곧 시험이 있었다. 따라서 그는 긴장되었다는 것을 느꼈다,그는 곧 시험이 있었다. 따라서 그가 느꼈던 것은 긴장되었다는 것이다,"그는 긴장되었다는 것을 느꼈는데, 왜냐하면 그가 곧 시험이 있었기 때문이다"
2261,그는 결국 그만뒀다,실망스러웠다,그는 결국 그만뒀다. 따라서 그는 안도했다는 것을 느꼈다,그는 결국 그만뒀다. 따라서 그가 느꼈던 것은 안도스러웠다는 것이다,"그는 지쳤다는 것을 느꼈는데, 왜냐하면 그가 결국 그만뒀기 때문이다"
2262,그는 새로운 취미를 찾았다,신선하고 흥미로웠다,그는 새로운 취미를 찾았다. 따라서 그는 흥분했다는 것을 느꼈다,그는 새로운 취미를 찾았다. 따라서 그가 느꼈던 것은 흥미로웠다는 것이다,"그는 흥분했다는 것을 느꼈는데, 왜냐하면 그가 새로운 취미를 찾았기 때문이다"
2263,그는 저녁 식사에 초대했다,기쁘고 감사했다,그는 저녁 식사에 초대했다. 따라서 그는 기쁘다는 것을 느꼈다,그는 저녁 식사에 초대했다. 따라서 그가 느꼈던 것은 기쁘고 감사했다는 것이다,"그는 특별했다는 것을 느꼈는데, 왜냐하면 그가 저녁 식사에 초대했기 때문이다"
2264,그는 할아버지와 함께 낚시를 하러 갔다,평화롭고 행복했다,그는 할아버지와 함께 낚시를 하러 갔다. 따라서 그는 평온함을 느꼈다,그는 할아버지와 함께 낚시를 하러 갔다. 따라서 그가 느꼈던 것은 행복했다는 것이다,"그는 평온했다는 것을 느꼈는데, 왜냐하면 그가 할아버지와 함께 낚시를 하러 갔기 때문이다"
2265,그는 친구가 많지 않았다,외로웠다,그는 친구가 많지 않았다. 따라서 그는 외로웠다는 것을 느꼈다,그는 친구가 많지 않았다. 따라서 그가 느꼈던 것은 외로웠다는 것이다,"그는 외로웠다는 것을 느꼈는데, 왜냐하면 그가 친구가 많지 않았기 때문이다"
2266,그는 어느 날 일을 그만뒀다,자유로웠다,그는 어느 날 일을 그만뒀다. 따라서 그는 안도했다는 것을 느꼈다,그는 어느 날 일을 그만뒀다. 따라서 그가 느꼈던 것은 해방되었다는 것이다,"그는 자유로워졌다는 것을 느꼈는데, 왜냐하면 그가 어느 날 일을 그만뒀기 때문이다"
2267,그는 방과 후에도 학교에 남아 있었다,열심히 공부하고 싶었다,그는 방과 후에도 학교에 남아 있었다. 따라서 그는 열심히 공부했다는 것을 느꼈다,그는 방과 후에도 학교에 남아 있었다. 따라서 그가 느꼈던 것은 열심히 공부하고 싶다는 것이다,"그는 열심히 공부했다는 것을 느꼈는데, 왜냐하면 그가 방과 후에도 학교에 남아 있었기 때문이다"
2268,그는 집에 가서 잠자리에 들었다,피곤해서 편안했다,그는 집에 가서 잠자리에 들었다. 따라서 그는 피곤하고 졸렸다는 것을 느꼈다,그는 집에 가서 잠자리에 들었다. 따라서 그가 느꼈던 것은 안정되었다는 것이다,"그는 피곤했다는 것을 느꼈는데, 왜냐하면 그가 집에 가서 잠자리에 들었기 때문이다"
2269,그는 새 남자친구가 생겼다,기쁘고 설렌다,그는 새 남자친구가 생겼다. 따라서 그는 행복했다는 것을 느꼈다,그는 새 남자친구가 생겼다. 따라서 그가 느꼈던 것은 행복했다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 새 남자친구가 생겼기 때문이다"
2270,그는 깊은 심호흡을 했다,진정되고 평온했다,그는 깊은 심호흡을 했다. 따라서 그는 안정되었다는 것을 느꼈다,그는 깊은 심호흡을 했다. 따라서 그가 느꼈던 것은 안정감과 평온함이었다는 것이다,"그는 안정되었다는 것을 느꼈는데, 왜냐하면 그가 깊은 심호흡을 했기 때문이다"
2271,그는 새 전자 레인지를 구입했다,만족했다,그는 새 전자 레인지를 구입했다. 따라서 그는 기쁨을 느꼈다,그는 새 전자 레인지를 구입했다. 따라서 그가 느꼈던 것은 만족스러웠다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 새 전자 레인지를 구입했기 때문이다"
2272,그는 더 가까워진 느낌였다,행복했다,그는 더 가까워진 느낌이었다. 따라서 그는 행복했다는 것을 느꼈다,그는 더 가까워진 느낌이었다. 따라서 그가 느꼈던 것은 안심되었다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 더 가까워진 느낌였기 때문이다"
2273,그는 전화벨 소리가 들렸다,놀랐다,그는 전화벨 소리가 들렸다. 따라서 그는 기대했다는 것을 느꼈다,그는 전화벨 소리가 들렸다. 따라서 그가 느꼈던 것은 기대감이었다는 것이다,"그는 놀라웠다는 것을 느꼈는데, 왜냐하면 그가 전화벨 소리가 들렸기 때문이다"
2274,그는 새 배터리를 구입했다,활기차게 느꼈다,그는 새 배터리를 구입했다. 따라서 그는 안심했다는 것을 느꼈다,그는 새 배터리를 구입했다. 따라서 그가 느꼈던 것은 안심스러웠다는 것이다,"그는 안심했다는 것을 느꼈는데, 왜냐하면 그가 새 배터리를 구입했기 때문이다"
2275,그는 목소리를 잃었다,당황스러웠다,그는 목소리를 잃었다. 따라서 그는 당황했다는 것을 느꼈다,그는 목소리를 잃었다. 따라서 그가 느꼈던 것은 절망적이었다는 것이다,"그는 당황했다는 것을 느꼈는데, 왜냐하면 그가 목소리를 잃었기 때문이다"
2276,그는 함께 노래했다,즐거웠다,그는 함께 노래했다. 따라서 그는 즐거웠다는 것을 느꼈다,그는 함께 노래했다. 따라서 그가 느꼈던 것은 흥겹다는 것이다,"그는 흥겨웠다는 것을 느꼈는데, 왜냐하면 그가 함께 노래했기 때문이다"
2277,그는 고양이에게 먹이를 먹였다,사랑스러웠다,그는 고양이에게 먹이를 먹였다. 따라서 그는 친절했다는 것을 느꼈다,그는 고양이에게 먹이를 먹였다. 따라서 그가 느꼈던 것은 보람을 느꼈다는 것이다,"그는 자부심을 느꼈는데, 왜냐하면 그가 고양이에게 먹이를 먹였기 때문이다"
2278,그는 시간을 확인했다,긴장되었다,그는 시간을 확인했다. 따라서 그는 놀랐다는 것을 느꼈다,그는 시간을 확인했다. 따라서 그가 느꼈던 것은 조금 놀랐다는 것이다,"그는 늦었다는 것을 느꼈는데, 왜냐하면 그가 시간을 확인했기 때문이다"
2279,그는 함께 함정을 건설했다,쾌활했다,그는 함께 함정을 건설했다. 따라서 그는 더 안전해진다는 것을 느꼈다,그는 함께 함정을 건설했다. 따라서 그가 느꼈던 것은 자신감이 생겼다는 것이다,"그는 무서웠다는 것을 느꼈는데, 왜냐하면 그가 함께 함정을 건설했기 때문이다"
2280,그는 공격을 시작했다,강한 흥분을 느꼈다,그는 공격을 시작했다. 따라서 그는 승리를 확신했다는 것을 느꼈다,그는 공격을 시작했다. 따라서 그가 느꼈던 것은 자신감이 넘쳤다는 것이다,"그는 자신감을 느꼈는데, 왜냐하면 그가 공격을 시작했기 때문이다"
2281,그는 어디에서나 착용했다,안전하다,그는 어디에서나 착용했다. 따라서 그는 자신감이 있었다는 것을 느꼈다,그는 어디에서나 착용했다. 따라서 그가 느꼈던 것은 자신감이 있었다는 것이다,"그는 자신감 있었다는 것을 느꼈는데, 왜냐하면 그가 어디에서나 착용했기 때문이다"
2282,그는 자신의 의무를 소홀히 했다,창피했다,그는 자신의 의무를 소홀히 했다. 따라서 그는 후회했다는 것을 느꼈다,그는 자신의 의무를 소홀히 했다. 따라서 그가 느꼈던 것은 죄책감이었다는 것이다,"그는 유감스러웠다는 것을 느꼈는데, 왜냐하면 그가 자신의 의무를 소홀히 했기 때문이다"
2283,그는 뮤직 비디오를 시청했다,즐거웠다,그는 뮤직 비디오를 시청했다. 따라서 그는 흥겨웠다는 것을 느꼈다,그는 뮤직 비디오를 시청했다. 따라서 그가 느꼈던 것은 흥미로웠다는 것이다,"그는 감동을 받았다는 것을 느꼈는데, 왜냐하면 그가 뮤직 비디오를 시청했기 때문이다"
2284,그는 그녀에게 개요를 소개했다,부끄러웠다,그는 그녀에게 개요를 소개했다. 따라서 그는 자신감 있었다는 것을 느꼈다,그는 그녀에게 개요를 소개했다. 따라서 그가 느꼈던 것은 긴장되었다는 것이다,"그는 자신감이 넘쳤다는 것을 느꼈는데, 왜냐하면 그가 그녀에게 개요를 소개했기 때문이다"
2285,그는 읽을 책을 찾았다,만족했다,그는 읽을 책을 찾았다. 따라서 그는 기뻤다는 것을 느꼈다,그는 읽을 책을 찾았다. 따라서 그가 느꼈던 것은 흥미로웠다는 것이다,"그는 기쁨을 느꼈는데, 왜냐하면 그가 읽을 책을 찾았기 때문이다"
