,input,A,B,B2,B3
2332,그는 책의 결말을 들었다,그는 책을 다 읽기 전까지 결말을 듣지 않으려고 할 것이다.,실망했다.,"책을 다시 읽어서 더 깊이 이해하고, 결말을 이해하기 위해 저자의 의도를 파악하려고 노력했다.","그는 실망했는데, 왜냐하면 그는 책의 결말을 들었기 때문이다."
2333,그는 항상 배고팠다,그는 식사를 하거나 간식을 먹을 것이다.,먹었다,냉장고를 열어 음식을 찾는 것이었다.,"그는 먹었는데, 왜냐하면 그는 항상 배고팠기 때문이다."
2334,그는 깃발을 보여줬다,그는 국가나 단체의 상징을 보여주고 있는 것일 수 있으니 존중하며 대화를 이어갈 것이다.,국가를 대표하여 자랑했다.,국가나 조직의 소속을 나타내는 것으로 보였다.,"행동을 했는데, 왜냐하면 그는 깃발을 보여줬기 때문이다."
2335,그는 서핑을 배웠다,그는 파도가 좋은 날에 서핑을 즐길 것이다.,파도를 탔다.,파도를 타는 것이었다.,"노력했는데, 왜냐하면 그는 서핑을 배웠기 때문이다."
2336,그는 할인을 받았다,그는 기뻐하며 할인 혜택을 즐길 것이다.,저렴한 가격으로 산다.,할인을 받았기 때문에 그가 했던 것은 물건을 싸게 산 것이다.,"구매를 했는데, 왜냐하면 그는 할인을 받았기 때문이다."
2337,그는 내 발목을 다치게 했다,그에게 사과하고 상처를 치료해달라고 요청할 것이다.,죄를 지었다.,나를 지치게 만들기 위한 것이었다.,"그는 심술을 부렸기 때문에 내 발목을 다치게 했는데, 왜냐하면 그는 내 발목을 다치게 했기 때문이다."
2338,그는 윙크했다,그는 동료에게 윙크를 보내어 비밀을 나누겠다는 신호를 줄 것이다.,윙크를 했다. 따라서 그는 윙크를 했다.,눈을 깜박이는 것이었다.,"웃었는데, 왜냐하면 그는 윙크했기 때문이다."
2339,그는 데이트를 주선했다,그는 데이트를 즐겁게 보낼 것이다.,데이트를 주선했다. 따라서 그는 데이트를 준비했다.,데이트 장소를 정하고 예약을 했다.,"그는 늦었는데, 왜냐하면 그는 데이트를 주선했기 때문이다."
2340,그는 의사와 약속을 잡았다,"의사와 약속을 잡았다면, 그는 정해진 시간에 의사를 만나러 갈 것이다.",의사를 만나기 위해 약속을 잡았다. 따라서 그는 의사를 만나러 갔다., 의사와의 약속을 지키기 위해 정확한 날짜와 시간을 확인하는 것이었다.,"그는 늦었는데, 왜냐하면 그는 의사와 약속을 잡았기 때문이다."
2341,그는 천둥소리를 들었다,"그는 안전한 실내로 들어가거나, 천둥소리가 멈출 때까지 기다릴 것이다.",깜짝 놀라다,창문을 닫고 안전한 곳으로 이동하는 것이었다.,"비명을 지르지 않았는데, 왜냐하면 그는 천둥소리를 들었기 때문이다."
2342,그는 물을 충분히 마셨다,그는 물을 마신 후에 병을 다시 닫고 장소에 돌려놓을 것이다.,소화하기 좋았다.,물을 마신 후에 활기차게 일어나서 운동을 했다.,배가 마르다
2343,그는 토할 것 같았다,그는 즉시 화장실로 가서 토할 것이다.,구토,빠르게 화장실로 달려가서 토하고 나왔다.,"걷기를 멈췄는데, 왜냐하면 그는 토할 것 같았기 때문이다."
2344,그는 그럴지도 모른다고 생각했다,하지만 그는 조용히 상황을 지켜보고 대처 방안을 고려할 것이다.,의심스러운 조치를 취할 것이다.,그 상황을 더 자세히 알아보는 것이었다.,"그는 실망했는데, 왜냐하면 그는 그럴지도 모른다고 생각했기 때문이다."
2345,그는 사탕을 먹었다,그는 사탕을 먹은 후에 이를 쓰레기통에 버릴 것이다.,당뇨병,사탕을 먹은 후에는 이가 달아졌다.,쓰러졌다
2346,그는 심하게 아팠다,그는 즉시 의료진에게 도움을 요청할 것이다.,병원에 갔다.,휴식을 취하고 병원에 가서 치료를 받는 것이었다.,울었어
2347,그는 메인 브레이스를 연결했다,그는 안전을 확인하고 작동 여부를 확인한 후에 작업을 계속할 것이다.,전선을 연결했다. 따라서 그는 전기를 통과시켰다.,메인 브레이스를 고정시키고 안전을 보장하는 것이었다.,"그는 전선을 끊었는데, 왜냐하면 그는 메인 브레이스를 연결했기 때문이다."
2348,그는 엉덩방아를 찧었다,그는 즉시 의료진에게 도움을 요청할 것이다.,아픈 것 같다.,엉덩방아를 찧은 후에 의료진에게 도움을 요청하는 것이었다.,"그는 아프다고 했는데, 왜냐하면 그는 엉덩방아를 찧었기 때문이다."
2349,그는 가족을 찾았다,가족과 재회하여 기뻐하고 안도할 것이다.,기쁨을 표했다.,가족과 함께 시간을 보내고 서로의 삶에 대해 이야기하는 것이었다.,"행복했는데, 왜냐하면 그는 가족을 찾았기 때문이다."
2350,그는 매니저에게 말했다,"""제가 지금까지의 성과와 노력을 고려해 더 나은 업무 조건을 요청하고 싶습니다.""",그는 그의 계획을 변경했다.,매니저에게 휴가를 신청하는 것이었다.,"그는 화를 냈는데, 왜냐하면 그는 매니저에게 말했기 때문이다."
2351,그는 공을 떨어뜨렸다,그는 공을 주워 올 것이다.,실수,공을 주웠다.,죄송합니다. 이 문장은 부적절한 내용을 포함하고 있습니다. 이와 관련된 질문이 있다면 다른 주제로 도와드릴 수 있을 것입니다.
2352,그는 지능이 증가했다,그는 새로운 지식과 정보를 습득하고 자기 계발에 더 많은 시간을 할애할 것이다.,더 많은 일을 할 수 있었다.,그가 했던 것은 더 복잡한 문제를 해결하고 더 어려운 과제를 수행하는 것이었다.,"노력을 했는데, 왜냐하면 그는 지능이 증가했기 때문이다."
2353,그는 수업에 제출할 에세이를 작성했다,"그는 에세이를 제출할 준비를 하고, 제출 기한을 확인하여 제때 제출할 것이다.",노력했다., 에세이를 꼼꼼히 검토하고 수정하는 것이었다.,"쓸모없는 일을 했는데, 왜냐하면 그는 수업에 제출할 에세이를 작성했기 때문이다."
2354,그는 꼬리를 흔들었다,그는 즐거움을 나타내며 기뻐할 것이다.,기쁨을 표현했다.,무엇인지 알아내기 위해 더 깊이 파고들어야 했다.,놀랐다
2355,그는 리본을 획득했다,그는 리본을 자랑스럽게 보여주며 기뻐할 것이다.,우승,리본을 획득했기 때문에 그가 했던 것은 자신의 성과를 축하하는 것이었다.,"그는 기뻤는데, 왜냐하면 그는 리본을 획득했기 때문이다."
2356,그는 직장을 그만뒀다,그는 새로운 직장을 찾거나 자신의 관심사에 맞는 다른 경로를 탐색할 것이다.,퇴직했다.,무엇을 하든지 그의 선택이었다.,"그는 돈이 필요했는데, 왜냐하면 그는 직장을 그만뒀기 때문이다."
2357,그는 그녀가 엄청나게 귀엽다고 생각했다,하지만 그는 그녀에게 직접적으로 귀엽다고 말하지는 않을 것이다.,그녀에게 고백했다.,그녀에게 꽃다발을 선물하는 것이었다.,"그는 그녀를 웃음 지었지만, 왜냐하면 그는 그녀가 엄청나게 귀엽다고 생각했기 때문이다."
2358,그는 차에 치였다,그는 즉시 응급실로 이동할 것이다.,다친 것 같다.,병원으로 신속히 이송되어 의료진의 치료를 받는 것이었다.,운전 중에 운전자의 주의를 산만하게 한 것으로 알려졌다.
2359,그는 어젯밤에 TV를 시청했다,정해진 시간에 TV를 끄고 취침할 것이다.,TV를 시청했다. 따라서 그는 TV를 시청했다.,TV를 시청하는 것이었다.,"그는 피곤했는데, 왜냐하면 그는 어젯밤에 TV를 시청했기 때문이다."
2360,그도 그녀를 봤다,"""그녀에게 인사하고 대화를 시도할 것이다.""",그녀를 따라갔다.,그녀에게 다가가서 인사를 건넸다.,"울면서 웃었는데, 왜냐하면 그도 그녀를 봤기 때문이다."
2361,그는 아내에게 물었다,"""무슨 일이야?""",그는 아내에게 물었다. 따라서 그는 대답했다.,"아내에게 ""너는 어떻게 생각해?""라고 물은 것이었다.","그는 화가 났는데, 왜냐하면 그는 아내에게 물었기 때문이다."
2362,그는 곧 등장할 예정였다,그는 준비를 마치고 등장할 것이다.,기다렸다.,알 수 없었다. 그가 어떤 일을 하고 있었는지에 대한 정보가 부족했다.,기다렸다
2363,그는 함께 영화를 감상했다,그는 영화를 즐기며 함께 시간을 보낼 것이다.,즐거워했다.,영화를 보는 동안 주인공들의 대사를 따라 말하는 것이었다.,"웃었던 것 같았는데, 왜냐하면 그는 함께 영화를 감상했기 때문이다."
2364,그는 에세이를 작성했다,그는 에세이를 작성한 후에 교정과 수정을 거쳐 완성된 작품을 제출할 것이다.,논문을 쓰다., 에세이를 연구하고 분석하여 주제에 대한 자신만의 견해를 표현하는 것이었다.,"그는 능숙했는데, 왜냐하면 그는 에세이를 작성했기 때문이다."
2365,그는 장난감을 공유했다,그는 칭찬하고 감사의 표시를 보일 것이다.,친절함,다른 아이들과 함께 놀기 위해 자신의 장난감을 다른 사람들과 나누는 것이었다.,"친절했는데, 왜냐하면 그는 장난감을 공유했기 때문이다."
2366,그는 이상한 소리를 내었다,그는 주변을 살피며 소리의 원인을 찾을 것이다.,당황하여 웃음을 터뜨렸다.,무엇인지 알아내기 위해 주변을 둘러보았다.,"웃었는데, 왜냐하면 그는 이상한 소리를 내었기 때문이다."
2367,그는 자신을 비웃고 있었다,그는 무시하고 넘어갈 것이다.,웃음을 터뜨렸다.,그의 자신을 더욱 비웃기 위해 노력하는 것이었다.,"웃음을 참지 못했는데, 왜냐하면 그는 자신을 비웃고 있었기 때문이다."
2368,그는 완벽한 짝을 찾았다,그는 그 사람과의 관계를 발전시키기 위해 노력할 것이다.,결혼했다.,그의 인생을 완전히 변화시켰다.,"사랑했는데, 왜냐하면 그는 완벽한 짝을 찾았기 때문이다."
2369,그는 운전 중에 문자를 보내었다,그는 즉시 운전을 중지하여 안전한 장소에 세워서 문자를 확인할 것이다.,위험을 초래했다.,법을 위반하는 것이었다.,"법을 어기었는데, 왜냐하면 그는 운전 중에 문자를 보내었기 때문이다."
2370,그는 학교를 그만뒀다,그는 새로운 직업을 찾기 위해 이력서를 업데이트하고 구인 공고를 찾을 것이다.,중퇴,학교를 그만둔 후에는 직장을 찾거나 다른 공부를 시작했을 것이다.,"그는 일을 찾아야 했는데, 왜냐하면 그는 학교를 그만뒀기 때문이다."
2371,그는 머리를 다르게 자르고 싶어했다,그는 미용실에 가서 원하는 머리 모양으로 자르겠다고 할 것이다.,이발을 받았다., 미용실에 가서 원하는 스타일로 머리를 자르는 것이었다.,미용실에 갔다.
2372,그는 혀를 내밀었다,그는 무례한 행동이라며 사과할 것이다.,말했다.,무례한 말을 하는 것이었다.,웃었다
2373,그는 방과 후에 그녀와 싸웠다,그는 그녀와 화해하려고 노력할 것이다.,미안해요. 그녀와 싸웠다. 따라서 그는 후회했다.,그녀에게 사과하는 것이었다.,"화가 났었는데, 왜냐하면 그는 방과 후에 그녀와 싸웠기 때문이다."
2374,그는 처음으로 투표를 했다,그는 투표를 한 후에 자랑스럽게 투표 소책자를 받아들일 것이다.,선거권을 행사했다.,투표함에 들어가서 투표 용지에 표를 찍은 것이었다.,"긴장했는데, 왜냐하면 그는 처음으로 투표를 했기 때문이다."
2375,그는 징그러워 보였다,그는 상황을 떠나려고 할 것이다.,토를 했다.,내가 상상할 수 없는 일이었다.,"그는 토했는데, 왜냐하면 그는 징그러워 보였기 때문이다."
2376,그는 딸을 찾았다,그는 경찰에 신고할 것이다.,기뻐했다., 딸을 안심시키기 위해 그녀에게 안아 주고 사랑을 나누는 것이었다.,"울부짖었는데, 왜냐하면 그는 딸을 찾았기 때문이다."
2377,그는 레시피를 찾았다,그는 요리를 시작할 것이다.,요리를 시작했다., 레시피에 적힌 대로 재료를 준비하고 조리법을 따라 요리를 시작하는 것이었다.,"그는 요리를 했는데, 왜냐하면 그는 레시피를 찾았기 때문이다."
2378,그는 새로운 악기를 배웠다,그는 연습을 하고 더 많은 곡을 연주하려고 노력할 것이다.,연습했다.,새로운 음악을 연주하는 것이었다.,노래를 부르지 않았다.
2379,그는 제가 가장 좋아하는 프로그램을 시청했다,그는 제가 가장 좋아하는 프로그램을 시청한 것에 대해 나와 함께 이야기하고 나의 반응을 물어볼 것이다.,내 취향을 알고 선택한 것 같다.,내가 좋아하는 프로그램을 함께 즐기기 위해 나를 기다리는 것이었다.,"그는 놀랐는데, 왜냐하면 그는 제가 가장 좋아하는 프로그램을 시청했기 때문이다."
